.	O
lokasi	B-ASPECT
agak	B-SENTIMENT
sulit	I-SENTIMENT
dijangkau	I-SENTIMENT
tanpa	O
waze	O
.	O

nyaman	B-SENTIMENT
dan	O
bersih	B-SENTIMENT
sekali	I-SENTIMENT
,	O
cuma	O
minus	O
showernya	B-ASPECT
mati	B-SENTIMENT
:	O
)	O
.	O

pelayanan	B-ASPECT
tidak	B-SENTIMENT
memuaskan	I-SENTIMENT
,	O
makanan	O
habis	O
ketika	O
sahur	O
,	O
kamar	B-ASPECT
2	O
hari	O
tidak	B-SENTIMENT
dibersihkan	I-SENTIMENT
,	O
resepsionis	B-ASPECT
tidak	B-SENTIMENT
sopan	I-SENTIMENT
dan	O
menjangkelkan	B-SENTIMENT
.	O

tempat	O
masih	O
bisa	O
dijangkau	O
dari	O
pusat	O
kota	O
.	O
dekat	O
dengan	O
fast	O
food	O
.	O
kamar	B-ASPECT
baik	B-SENTIMENT
,	O
hanya	O
toiletnya	B-ASPECT
sempit	B-SENTIMENT
.	O

lumayan	B-SENTIMENT
bersih	I-SENTIMENT
kamarnya	B-ASPECT
.	O
luas	B-SENTIMENT
dan	O
home	B-SENTIMENT
banget	I-SENTIMENT
.	O

kamar	B-ASPECT
kurang	B-SENTIMENT
bersih	I-SENTIMENT
,	O
terutama	O
kamar	O
mandi	O
.	O

tidak	B-SENTIMENT
sesuai	I-SENTIMENT
yang	O
ada	O
di	O
gambar	O
.	O

overall	B-ASPECT
sesuai	B-SENTIMENT
harga	O
,	O
cuma	O
kok	O
sekarang	O
sudah	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
cemilan	B-ASPECT
lagi	O
.	O

4	O
hari	O
inap	O
tanpa	B-SENTIMENT
snack	B-ASPECT
,	O
padahal	O
standar	O
nya	O
airy	O
selalu	O
ada	O
snack	O
.	O
handuk	O
di	O
hari	O
3	O
tidak	O
kebagian	O
.	O
kalau	O
soal	O
kebersihan	B-ASPECT
tidak	B-SENTIMENT
ada	I-SENTIMENT
masalah	I-SENTIMENT
.	O
cuma	O
fasilitas	B-ASPECT
nya	I-ASPECT
saja	O
yang	O
kurang	B-SENTIMENT
bisa	I-SENTIMENT
dipenuhi	I-SENTIMENT
.	O

peralatan	B-ASPECT
berantakan	I-SENTIMENT
.	O
selebihnya	B-ASPECT
oke	B-SENTIMENT
banget	I-SENTIMENT
.	O

ac	B-ASPECT
nya	I-ASPECT
kurang	B-SENTIMENT
dingin	I-SENTIMENT
di	O
kamar	O
515	O
.	O

ini	O
adalah	O
koskosan	O
bertingkat	O
,	O
namun	O
sikonnya	B-ASPECT
tampak	O
sangat	B-SENTIMENT
padat	I-SENTIMENT
penghuni	O
,	O
kurang	B-SENTIMENT
terawat	I-SENTIMENT
,	O
dan	O
menyedihkan	O
:	O
(	O
.	O

cukup	B-SENTIMENT
bagus	I-SENTIMENT
kalau	O
cuma	O
untuk	O
dipakai	O
tidur	O
.	O
kalau	O
dipakai	O
berlama	O
lama	O
agak	B-SENTIMENT
kurang	I-SENTIMENT
nyaman	I-SENTIMENT
saja	O
.	O
he	O
.	O
overall	B-ASPECT
oke	B-SENTIMENT
lah	O
.	O
bersih	B-SENTIMENT
.	O

payah	B-SENTIMENT
.	O
sistem	O
book	O
nya	O
error	O
.	O
di	O
aplikasi	O
hotel	O
ini	O
tersedia	O
,	O
sudah	O
book	O
,	O
sudah	O
lunas	O
,	O
eh	O
tahu	O
tahu	O
disananya	O
penuh	O
!	O

pelayanan	B-ASPECT
ramah	B-SENTIMENT
dan	O
cepat	B-SENTIMENT
,	O
sarapan	B-ASPECT
juga	O
enak	B-SENTIMENT
,	O
tetapi	O
masalahnya	O
di	O
kasur	B-ASPECT
sudah	O
tidak	B-SENTIMENT
layak	I-SENTIMENT
.	O
kalau	O
ditidurin	O
anjok	O
papannya	O
.	O
dan	O
kamar	O
mandi	O
sebaiknya	O
selalu	O
di	O
beraihkan	O
terutama	O
kloset	O
wc	O
,	O
.	O

oke	B-SENTIMENT
.	O
recomended	B-SENTIMENT
dengan	O
harga	B-ASPECT
yang	O
terjangkau	B-SENTIMENT
.	O

terima	O
kasih	O
airy	O
telah	O
menawarkan	O
kamar	B-ASPECT
murah	B-SENTIMENT
dan	O
berkualitas	B-SENTIMENT
.	O

sayangnya	O
hot	B-ASPECT
waternya	I-ASPECT
mati	B-SENTIMENT
.	O

keren	O
sekali	O
hotel	O
ini	O
.	O

tempatnya	B-ASPECT
oke	B-SENTIMENT
lah	O
,	O
bersih	B-SENTIMENT
dan	O
nyaman	B-SENTIMENT
.	O

kelas	B-ASPECT
bisnisnya	I-ASPECT
sangat	B-SENTIMENT
kurang	I-SENTIMENT
greget	I-SENTIMENT
.	O

kamar	B-ASPECT
bersih	B-SENTIMENT
.	O
nyaman	B-SENTIMENT
,	O
dan	O
fasilitas	B-ASPECT
pelayanan	I-ASPECT
cukup	B-SENTIMENT
memuaskan	I-SENTIMENT
.	O
ketenangan	O
dalam	O
beristirahat	O
sangat	B-SENTIMENT
rekomended	I-SENTIMENT
.	O

kamarnya	B-ASPECT
nyaman	B-SENTIMENT
dan	O
bagus	B-SENTIMENT
,	O
mbak	O
recept	B-ASPECT
nya	I-ASPECT
juga	O
ramah	B-SENTIMENT
.	O
tetapi	O
sayangnya	O
room	B-ASPECT
saya	O
308	O
lantai	O
3	O
agak	B-SENTIMENT
berisik	I-SENTIMENT
di	O
sebelah	O
karena	O
bersampingan	O
dengan	O
dapurnya	O
pizza	O
hut	O
.	O
selebihnya	B-ASPECT
memuaskan	B-SENTIMENT
.	O

kamarnya	B-ASPECT
agak	B-SENTIMENT
gelap	I-SENTIMENT
,	O
depositnya	B-ASPECT
terlalu	B-SENTIMENT
tinggi	I-SENTIMENT
.	O

recommended	B-SENTIMENT
banget	I-SENTIMENT
buat	O
backpacker	O
.	O

tidak	B-SENTIMENT
ada	I-SENTIMENT
lemari	B-ASPECT
atau	O
tempat	B-ASPECT
pakaian	I-ASPECT
dalam	O
kamar	O
.	O
tisu	B-ASPECT
juga	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
.	O

karena	O
tidak	O
bisa	O
refund	O
atau	O
reschedule	O
.	O

dapat	O
sarapan	B-ASPECT
simple	B-SENTIMENT
.	O
highly	B-SENTIMENT
recommended	I-SENTIMENT
.	O

kamar	B-ASPECT
cukup	B-SENTIMENT
bersih	I-SENTIMENT
,	O
toilet	B-ASPECT
juga	O
tidak	B-SENTIMENT
berbau	I-SENTIMENT
.	O

sangat	B-SENTIMENT
memuaskan	I-SENTIMENT
.	O
seprai	B-ASPECT
dan	O
handuknya	B-ASPECT
wangi	B-SENTIMENT
,	O
kamarnya	B-ASPECT
cukup	B-SENTIMENT
bersih	I-SENTIMENT
dan	O
nyaman	B-SENTIMENT
.	O
ac	B-ASPECT
dan	O
air	B-ASPECT
panasnya	I-ASPECT
berfungsi	B-SENTIMENT
dengan	I-SENTIMENT
baik	I-SENTIMENT
.	O
saluran	B-ASPECT
tv	I-ASPECT
sedikit	B-SENTIMENT
bermasalah	I-SENTIMENT
tetapi	O
cukup	B-SENTIMENT
memuaskan	I-SENTIMENT
.	O
ini	O
pengalaman	O
kedua	O
saya	O
di	O
airy	O
gunung	O
sahari	O
.	O
terima	O
.	O
kasih	O
.	O

suasana	B-ASPECT
nyaman	B-SENTIMENT
.	O
hotel	B-ASPECT
sesuai	B-SENTIMENT
budget	I-SENTIMENT
.	O
lokasi	B-ASPECT
sangat	B-SENTIMENT
stategis	I-SENTIMENT
di	O
pusat	O
legian	O
.	O
kamar	B-ASPECT
mandi	I-ASPECT
oke	B-SENTIMENT
.	O
kebersihan	B-ASPECT
kamar	I-ASPECT
dan	O
seprai	B-ASPECT
kurang	B-SENTIMENT
banget	I-SENTIMENT
.	O
perlengkapan	B-ASPECT
mandi	I-ASPECT
dari	O
airy	O
sepertinya	O
bekas	B-SENTIMENT
.	O
terutama	O
sikat	O
gigi	O
nya	O
.	O

dari	O
sisi	O
pelayanan	B-ASPECT
tidak	B-SENTIMENT
ramah	I-SENTIMENT
,	O
reseption	B-ASPECT
tidak	B-SENTIMENT
ada	I-SENTIMENT
ramah	I-SENTIMENT
tamahnya	I-SENTIMENT
dari	O
cek	O
in	O
cek	O
out	O
,	O
jam	O
11.30	O
listrik	O
sudah	O
di	O
padamkan	O
,	O
seharusnya	O
ada	O
pemberitahuan	O
lewat	O
telepon	O
seperti	O
aplikasi	O
penginapan	O
lainnya	O
.	O

nyaman	B-SENTIMENT
dan	O
dekat	O
kuliner	O
khas	O
bogor	O
bandung	O
.	O

kamar	B-ASPECT
panas	B-SENTIMENT
.	O
lantai	B-ASPECT
kamar	I-ASPECT
kotor	B-SENTIMENT
peralatan	O
housekeping	O
di	O
letak	O
di	O
lorong	O
hotel	O
.	O

mantap	B-SENTIMENT
untuk	O
harga	O
segitu	O
.	O

dapat	O
beristrhat	O
dengan	O
nyaman	O
di	O
hotel	O
ini	O
.	O

tidak	B-SENTIMENT
ada	I-SENTIMENT
wifi	B-ASPECT
sesuai	O
yang	O
di	O
iklankan	O
.	O

kamarnya	B-ASPECT
nyaman	B-SENTIMENT
,	O
bersih	B-SENTIMENT
dan	O
strategis	B-SENTIMENT
.	O

kamarnya	B-ASPECT
tidak	B-SENTIMENT
sebersih	I-SENTIMENT
sesuai	O
standar	O
airy	O
lantai	B-ASPECT
nya	I-ASPECT
kotor	B-SENTIMENT
seperti	O
tidak	O
dsapu	O
.	O

pertahankan	O
.	O
check	B-ASPECT
in	I-ASPECT
agak	B-SENTIMENT
lama	I-SENTIMENT
sudah	O
menunggu	O
sampai	O
2.15	O
tetapi	O
belum	O
bisa	O
masuk	O
.	O

fasilitasnya	B-ASPECT
lengkap	B-SENTIMENT
dengan	O
harga	B-ASPECT
terjangkau	B-SENTIMENT
.	O

kotor	B-SENTIMENT
.	O

tempat	B-ASPECT
bersih	B-SENTIMENT
,	O
harga	B-ASPECT
sesuai	B-SENTIMENT
,	O
sangat	B-SENTIMENT
cocok	I-SENTIMENT
untuk	O
para	O
traveler	O
bacpacker	O
,	O
tempat	B-ASPECT
nyaman	B-SENTIMENT
,	O
tenang	B-SENTIMENT
.	O

kamar	B-ASPECT
bersih	B-SENTIMENT
,	O
fasilitas	B-ASPECT
lengkap	B-SENTIMENT
,	O
sarapan	B-ASPECT
enak	B-SENTIMENT
.	O

kecewa	B-SENTIMENT
penjaganya	B-ASPECT
karena	O
kita	O
datangnya	O
sudah	O
malam	O
dan	O
masih	O
ada	O
kerjaan	O
balik	O
lagi	O
ke	O
hotel	O
sudah	O
jam	O
11	O
malam	O
,	O
karena	O
kesiangan	O
bangun	O
jam	O
11	O
.	O
siang	O
baru	O
cari	O
makan	O
ketika	O
jam	O
12	O
lagi	O
mandi	O
sudah	O
di	O
gedorgedor	O
sama	O
penjaganya	O
dengan	O
muka	O
asam	O
dan	O
tidak	O
ramah	O
ketika	O
kita	O
bilang	O
masih	O
siapsiap	O
dulu	O
dengan	O
galaknya	O
dia	O
bilang	O
'	O
jangan	O
lamalama	O
dan	O
itu	O
orang	O
menunggui	O
di	O
depan	O
kamar	O
.	O

sudah	O
enak	O
to	O
kurang	B-SENTIMENT
bersih	I-SENTIMENT
.	O

keseluruhan	B-ASPECT
bagus	B-SENTIMENT
,	O
cocok	O
untuk	O
tempat	O
singgah	O
.	O
smoking	O
area	O
diparkiran	O
,	O
yang	O
dilantai	O
2	O
ribet	O
turun	O
naiknya	O
kalau	O
mau	O
merokok	O
.	O
remote	O
tv	O
nya	O
kemana	O
iya	O
?	O

waktu	O
itu	O
terpaksa	O
menginap	O
di	O
sini	O
tidak	O
bisa	O
bapak	O
.	O

selimut	B-ASPECT
nya	I-ASPECT
tipis	B-SENTIMENT
,	O
seprai	B-ASPECT
dan	O
kainkain	B-ASPECT
nya	I-ASPECT
terlihat	B-SENTIMENT
buluk	I-SENTIMENT
,	O
air	B-ASPECT
panas	I-ASPECT
nya	I-ASPECT
tidak	B-SENTIMENT
berfungsi	I-SENTIMENT
:	O
(	O
.	O

mohon	O
bisa	O
lebih	O
teliti	O
terhadap	O
barang	O
yang	O
tertinggal	O
.	O

saya	O
tidak	O
jadi	O
bermalam	O
.	O

pegawai	B-ASPECT
sering	B-SENTIMENT
tidak	I-SENTIMENT
ada	I-SENTIMENT
di	O
tempat	O
.	O
kolam	B-ASPECT
renang	I-ASPECT
kotor	B-SENTIMENT
.	O

kurangnya	I-SENTIMENT
kebersihan	B-ASPECT
kamar	I-ASPECT
mandi	I-ASPECT
dan	O
lorong	O
menuju	O
kamar	O
.	O
untunglah	O
pelayanan	B-ASPECT
cepat	B-SENTIMENT
tanggap	I-SENTIMENT
.	O

kebersihan	B-ASPECT
selimut	I-ASPECT
kurang	B-SENTIMENT
,	O
air	B-ASPECT
panas	I-ASPECT
kadang	O
muncul	O
kadang	B-SENTIMENT
berhenti	I-SENTIMENT
.	O
saya	O
beri	O
penilaian	O
5/10	O
.	O

bagus	B-SENTIMENT
.	O
bersih	B-SENTIMENT
.	O
ramah	B-SENTIMENT
cuma	O
snak	B-ASPECT
saja	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
.	O

lumayan	B-SENTIMENT
lah	O
dengan	O
hsrga	O
segitu	O
discount	O
dari	O
local	O
guade	O
dan	O
airy	O
.	O

lumayan	B-SENTIMENT
,	O
sayang	O
peralatan	B-ASPECT
sanitair	I-ASPECT
nya	I-ASPECT
banyak	O
yang	O
rusak	B-SENTIMENT
.	O

bagus	B-SENTIMENT
dan	O
nyaman	B-SENTIMENT
.	O

nyaman	B-SENTIMENT
tempatnya	B-ASPECT
dan	O
bersih	B-SENTIMENT
serta	O
pelayanannya	B-ASPECT
bagus	B-SENTIMENT
dan	O
memuaskan	B-SENTIMENT
.	O

bagus	B-SENTIMENT
sekali	I-SENTIMENT
,	O
kamar	B-ASPECT
nyaman	B-SENTIMENT
untuk	O
istirahat	O
.	O

seprai	B-ASPECT
kotor	B-SENTIMENT
,	O
lantai	B-ASPECT
kamar	I-ASPECT
kotor	B-SENTIMENT
,	O
kamar	B-ASPECT
bau	B-SENTIMENT
rokok	I-SENTIMENT
.	O

tambahkan	O
keset	O
untuk	O
kamar	O
mandi	O
,	O
dan	O
juga	O
acnya	B-ASPECT
kurang	B-SENTIMENT
dingin	I-SENTIMENT
.	O

bersih	B-SENTIMENT
.	O
rrapi	B-SENTIMENT
tetapi	O
pelayanan	B-ASPECT
kurang	B-SENTIMENT
.	O

wifi	B-ASPECT
nya	I-ASPECT
dong	O
benarkan	O
,	O
tidak	B-SENTIMENT
bisa	I-SENTIMENT
terhubung	I-SENTIMENT
internet	B-ASPECT
,	O
mana	O
sinyalnya	B-ASPECT
susah	B-SENTIMENT
lagi	O
hilang	O
timbul	O
.	O

ramah	B-SENTIMENT
sekali	I-SENTIMENT
pelayannya	B-ASPECT
.	O

kamar	B-ASPECT
nyaman	B-SENTIMENT
dan	O
bersih	B-SENTIMENT
,	O
hanya	O
kamar	B-ASPECT
mandi	I-ASPECT
nya	I-ASPECT
bau	I-ASPECT
nya	I-ASPECT
kurang	B-SENTIMENT
sedap	I-SENTIMENT
dan	O
sangat	B-SENTIMENT
mengganggu	I-SENTIMENT
dan	O
juga	O
kasurnya	B-ASPECT
buat	B-SENTIMENT
gatal	I-SENTIMENT
gatal	I-SENTIMENT
.	O

sangat	B-SENTIMENT
nyaman	I-SENTIMENT
,	O
aman	B-SENTIMENT
dan	O
tenang	B-SENTIMENT
suasana	B-ASPECT
nya	I-ASPECT
.	O

hotelnya	B-ASPECT
nyaman	B-SENTIMENT
,	O
breakfastnya	B-ASPECT
variatif	B-SENTIMENT
dan	O
pelayanannya	B-ASPECT
bagus	B-SENTIMENT
.	O
terimakasih	O
airy	O
.	O

mungkin	O
foto	O
kondisi	O
dan	O
fasilitas	O
kamar	O
perlu	O
di	O
update	O
karena	O
saat	O
saya	O
pesan	O
standar	O
room	O
double	O
tampak	O
bath	O
tube	O
pada	O
gambar	O
di	O
aplikasi	O
.	O
sedangakan	O
kenyataannya	O
saya	O
diberikan	O
kamar	O
no	O
1	O
dan	O
tidak	B-SENTIMENT
tersedia	I-SENTIMENT
bath	B-ASPECT
tube	I-ASPECT
.	O

tulisannya	O
twin	O
bed	O
,	O
tetapi	O
yang	O
ada	O
kamarnya	B-ASPECT
beda	B-SENTIMENT
.	O

sangat	B-SENTIMENT
memuaskan	I-SENTIMENT
dan	O
nyaman	B-SENTIMENT
.	O

bagus	B-SENTIMENT
,	O
sarapan	B-ASPECT
enak	B-SENTIMENT
,	O
pelayanan	B-ASPECT
oke	B-SENTIMENT
wajar	O
.	O

dengan	O
harga	B-ASPECT
terjangkau	B-SENTIMENT
bisa	O
dibilang	O
memuaskan	B-SENTIMENT
.	O
kamar	B-ASPECT
bersih	B-SENTIMENT
,	O
nyaman	B-SENTIMENT
,	O
dan	O
tenang	B-SENTIMENT
.	O
cuma	O
di	O
kamar	O
yang	O
saya	O
pesan	O
pintu	B-ASPECT
kamar	I-ASPECT
mandi	I-ASPECT
rusak	B-SENTIMENT
.	O

kolam	B-ASPECT
renangnya	I-ASPECT
oke	B-SENTIMENT
.	O
not	B-SENTIMENT
bad	I-SENTIMENT
lah	O
,	O
sesuai	O
dengan	O
harganya	O
.	O
next	O
ke	O
jogja	O
lagi	O
,	O
insya	O
allah	O
balik	O
lagi	O
ksni	O
.	O
matur	O
nuwun	O
.	O

2	O
kali	O
pindah	O
kamar	O
,	O
kamar	O
pertama	O
toilet	B-ASPECT
tidak	B-SENTIMENT
dapat	I-SENTIMENT
digunakan	I-SENTIMENT
karena	O
closet	B-ASPECT
bocor	B-SENTIMENT
,	O
kamar	O
kedua	O
ac	B-ASPECT
tidak	B-SENTIMENT
dingin	I-SENTIMENT
lalu	O
pindah	O
ke	O
kamar	O
ketiga	O
awalnya	O
toilet	O
tidak	O
keluar	O
air	O
dan	O
harus	O
tunggu	O
2	O
jam	O
baru	O
keluar	O
air	O
.	O

tidak	B-SENTIMENT
dapat	I-SENTIMENT
snack	B-ASPECT
sama	O
peralatan	B-ASPECT
mandi	I-ASPECT
,	O
handuk	B-ASPECT
yang	O
tersedia	O
cuma	B-SENTIMENT
1	I-SENTIMENT
.	O

padahal	O
ditulisnya	O
mendapatkan	O
sarapan	O
,	O
tetapi	O
kenyataannya	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
satu	O
pun	O
kamar	O
yang	O
mendapatkan	O
sarapan	B-ASPECT
.	O
alasannya	O
habis	O
.	O
kecewa	B-SENTIMENT
.	O
kamar	B-ASPECT
kecil	B-SENTIMENT
.	O

kamar	B-ASPECT
bersih	B-SENTIMENT
,	O
wangi	B-SENTIMENT
,	O
staf	B-ASPECT
ramah	B-SENTIMENT
dan	O
sangat	B-SENTIMENT
membantu	I-SENTIMENT
,	O
kamar	B-ASPECT
luas	B-SENTIMENT
,	O
wifi	B-ASPECT
cepat	B-SENTIMENT
,	O
harga	B-ASPECT
terjangkau	B-SENTIMENT
.	O
terimakasih	O
airy	O
.	O

minus	O
:	O
resepsionis	B-ASPECT
yang	O
lakilaki	O
kurang	B-SENTIMENT
ramah	I-SENTIMENT
.	O

mantap	B-SENTIMENT
,	O
pelayanan	B-ASPECT
ramah	B-SENTIMENT
,	O
kamar	B-ASPECT
bersih	B-SENTIMENT
.	O

menginap	O
4	O
hari	O
disini	O
sangat	B-SENTIMENT
menyenangkan	I-SENTIMENT
.	O

lumayan	B-SENTIMENT
nyaman	I-SENTIMENT
untuk	O
backpack	O
,	O
sesuai	O
dengan	O
hargalah	O
.	O

pemandangan	B-ASPECT
nya	I-ASPECT
keren	B-SENTIMENT
,	O
bagus	B-SENTIMENT
tetapi	O
agak	B-SENTIMENT
spooky	I-SENTIMENT
iya	O
.	O
seram	O
kalau	O
malam	O
.	O

enak	B-SENTIMENT
banget	I-SENTIMENT
nyaman	B-SENTIMENT
,	O
feels	O
like	O
home	O
.	O

dekat	O
dengan	O
tempat	O
makan	O
tetapi	O
sayangnya	O
tidak	B-SENTIMENT
disediakan	I-SENTIMENT
tempat	B-ASPECT
parkir	I-ASPECT
dan	O
kamarnya	B-ASPECT
sangat	B-SENTIMENT
sempit	I-SENTIMENT
.	O

sandal	B-ASPECT
pun	O
takdee	B-SENTIMENT
.	O
tolong	O
di	O
perhatikan	O
lagi	O
knyamanan	O
pengunjung	O
.	O

sejauh	O
ini	O
tempat	B-ASPECT
oke	B-SENTIMENT
dan	O
pelayanan	B-ASPECT
yang	O
oke	B-SENTIMENT
juga	O
.	O
kalau	O
boleh	O
saran	O
sediakan	O
tisu	O
di	O
setiap	O
room	O
nya	O
.	O
lain	B-ASPECT
itu	I-ASPECT
semua	O
oke	B-SENTIMENT
.	O
terimakasih	O
airy	O
.	O

kamar	B-ASPECT
bersih	B-SENTIMENT
,	O
banyak	B-SENTIMENT
pilihan	B-ASPECT
makanan	I-ASPECT
dan	O
berada	O
di	O
pusat	O
kota	O
.	O

lumayan	B-SENTIMENT
.	O
kamarnya	B-ASPECT
agak	B-SENTIMENT
sempit	I-SENTIMENT
,	O
jalan	O
menuju	O
ke	O
kamar	O
juga	O
sempit	O
,	O
tidak	B-SENTIMENT
terlalu	I-SENTIMENT
nyaman	I-SENTIMENT
.	O
lift	O
yang	O
berfungsi	O
hanya	O
satu	O
.	O
tetapi	O
lumayan	B-SENTIMENT
untuk	O
hotel	O
dengan	O
harga	O
seperti	O
itu	O
.	O

kurang	B-SENTIMENT
bagus	I-SENTIMENT
,	O
ac	B-ASPECT
tidak	B-SENTIMENT
nyala	I-SENTIMENT
,	O
showernya	B-ASPECT
kurang	B-SENTIMENT
bagus	I-SENTIMENT
,	O
kurang	B-SENTIMENT
bersih	I-SENTIMENT
.	O

tidak	O
ada	O
masalah	O
selama	O
menginap	O
di	O
tempat	O
ini	O
.	O

fasilitas	B-ASPECT
lengkap	B-SENTIMENT
harga	B-ASPECT
bersahabat	B-SENTIMENT
.	O

kamar	B-ASPECT
mandi	I-ASPECT
kurang	B-SENTIMENT
baik	I-SENTIMENT
.	O
tetapi	O
overroll	B-ASPECT
nyaman	B-SENTIMENT
lah	O
kamarnya	B-ASPECT
.	O

kamar	B-ASPECT
bagus	B-SENTIMENT
dan	O
karyawan	B-ASPECT
ramah	B-SENTIMENT
,	O
tetapi	O
satu	O
hal	O
hanya	O
waktu	O
sarapan	O
pukul	O
8wita	O
belum	O
siap	O
dan	O
baru	O
di	O
buat	O
!	O
payah	B-SENTIMENT
.	O
andai	O
kalau	O
aku	O
tidak	O
turun	O
kamar	O
mungkin	O
tidak	O
di	O
sediakan	O
.	O
untuk	O
lainnya	B-ASPECT
good	B-SENTIMENT
.	O

sangat	B-SENTIMENT
baik	I-SENTIMENT
semua	B-ASPECT
nya	I-ASPECT
.	O
hanya	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
air	B-ASPECT
panas	I-ASPECT
untuk	O
mandi	O
.	O
sedang	O
di	O
perbaiki	O
.	O

snack	B-ASPECT
airy	I-ASPECT
tidak	B-SENTIMENT
ada	I-SENTIMENT
.	O
bantal	B-ASPECT
kecil	O
airy	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
.	O
kolam	B-ASPECT
renang	I-ASPECT
tidak	B-SENTIMENT
bisa	I-SENTIMENT
dipakai	I-SENTIMENT
padahal	O
tinggal	O
di	O
bandung	O
cari	O
staycation	O
di	O
bandung	O
buat	O
bisa	O
main	O
di	O
kolam	O
bareng	O
anak	O
,	O
minta	O
main	O
sebentar	O
saja	O
tidak	O
boleh	O
karena	O
ada	O
persiapan	O
wedding	O
padahal	O
weddingnya	O
saja	O
sore	O
.	O
kecewa	B-SENTIMENT
parah	I-SENTIMENT
.	O
akhirnya	O
checkout	O
lebih	O
awal	O
biar	O
bisa	O
cari	O
kolam	O
renang	O
di	O
luar	O
.	O

kamar	B-ASPECT
kurang	B-SENTIMENT
bersih	I-SENTIMENT
,	O
ada	O
tikus	O
didalam	O
kamar	O
sempat	O
gigit	O
jempol	O
kaki	O
saya	O
.	O

suka	B-SENTIMENT
banget	I-SENTIMENT
,	O
kamarnya	B-ASPECT
beesih	B-SENTIMENT
,	O
staf	B-ASPECT
ramah	B-SENTIMENT
dan	O
helpful	B-SENTIMENT
.	O

banyak	B-SENTIMENT
kecoak	I-SENTIMENT
dan	O
deposit	B-ASPECT
kamar	I-ASPECT
tidak	B-SENTIMENT
sesuai	I-SENTIMENT
dengan	O
harga	O
kamar	O
dan	O
fasilitas	B-ASPECT
.	O

sudah	O
2	O
kali	O
sebenarnya	O
inap	O
di	O
mandi	O
kurang	B-SENTIMENT
bersih	I-SENTIMENT
.	O
tetapi	O
secara	O
overall	B-ASPECT
memuaskan	B-SENTIMENT
antara	O
harga	O
dan	O
kamarnya	O
.	O
terima	O
kasih	O
airy	O
.	O

menginap	O
disini	O
nyaman	B-SENTIMENT
banget	I-SENTIMENT
.	O

pelayan	B-ASPECT
ramah	B-SENTIMENT
,	O
pemandangan	B-ASPECT
bagus	B-SENTIMENT
,	O
strategis	B-SENTIMENT
dekat	O
mall	O
.	O

budget	B-ASPECT
hotel	I-ASPECT
yang	O
sangat	B-SENTIMENT
baik	I-SENTIMENT
,	O
meskipun	O
murah	B-SENTIMENT
dan	O
kamar	B-ASPECT
sempit	B-SENTIMENT
.	O
tetapi	O
kamarnya	B-ASPECT
,	O
handuk	B-ASPECT
,	O
bantal	B-ASPECT
sampai	O
lantai	B-ASPECT
nya	O
wangi	B-SENTIMENT
.	O
ini	O
points	O
yang	O
penting	O
bagi	O
saya	O
.	O

saya	O
pesan	O
2	O
room	O
,	O
room	O
pertama	O
tidak	O
ada	O
masalah	O
,	O
saat	O
room	O
kedua	O
bau	B-SENTIMENT
pengap	I-SENTIMENT
udaranya	B-ASPECT
.	O
setelah	O
ditelusuri	O
ternyata	O
ada	O
bocoran	O
instalasi	O
ac	B-ASPECT
yang	O
membuat	O
lembab	B-SENTIMENT
tembok	B-ASPECT
kamar	I-ASPECT
dan	O
bau	B-SENTIMENT
tidak	I-SENTIMENT
sedap	I-SENTIMENT
.	O
akhirnya	O
saya	O
minta	O
ganti	O
kamar	O
,	O
diperbolehkan	O
ganti	O
kamar	O
tetapi	O
bbrapa	O
fasilitas	O
yang	O
diberikan	O
airy	O
tidak	O
diberikan	O
(	O
mungkin	O
karena	O
panik	O
dan	O
secara	O
mendadak	O
saya	O
ngotot	O
untuk	O
pindah	O
kamar	O
atau	O
minta	O
refund	O
saja	O
)	O
.	O

resepsionis	B-ASPECT
tidak	B-SENTIMENT
ada	I-SENTIMENT
etika	I-SENTIMENT
,	O
tidak	B-SENTIMENT
sopan	I-SENTIMENT
suka	B-SENTIMENT
marah	I-SENTIMENT
,	O
kamar	B-ASPECT
berisik	B-SENTIMENT
tiap	O
siang	O
dan	O
malam	O
tidak	O
bisa	O
istirahat	O
.	O

kamar	B-ASPECT
nyaman	B-SENTIMENT
,	O
lengkap	B-SENTIMENT
ada	B-SENTIMENT
tempat	B-ASPECT
jemuran	I-ASPECT
,	O
overall	B-ASPECT
bagus	B-SENTIMENT
.	O

cukup	B-SENTIMENT
baik	I-SENTIMENT
tetapi	O
menurut	O
saya	O
overpriced	B-SENTIMENT
karena	O
kamarnya	B-ASPECT
kecil	B-SENTIMENT
dan	O
sarapannya	B-ASPECT
kurang	B-SENTIMENT
oke	I-SENTIMENT
rasanya	O
dan	O
minimimalis	B-SENTIMENT
.	O

kualitas	B-ASPECT
kamar	I-ASPECT
mandi	I-ASPECT
kurang	B-SENTIMENT
